ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,Tenure_Days,Income_Per_Person,Spend_to_Income_Ratio,IsParent,AvgPurchaseValue
8685,1977,Graduation,Married,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,47,1,436,14,0,4320,21007.0,0.010377246221587528,1,29.066666666666666
4967,1960,PhD,Together,38201.0,0,1,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0,64,1,268,11,0,4096,19100.5,0.0070153395110203656,1,22.333333333333332
2130,1982,Graduation,Together,45203.0,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1,42,2,147,7,0,3737,15067.666666666666,0.003251924608441731,1,18.375
9298,1947,PhD,Together,81574.0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,77,0,1798,17,2,3701,81574.0,0.022041066503217896,0,99.88888888888889
8175,1992,Graduation,Married,34935.0,0,0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,32,0,137,7,0,4012,34935.0,0.003921456377375773,0,17.125
6257,1976,Master,Single,60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,48,1,507,16,0,4161,30241.0,0.008382520708298199,1,29.823529411764707
3790,1956,Graduation,Together,34633.0,2,1,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,68,3,15,3,0,3796,8658.25,0.000433100421551077,1,3.75
9952,1947,Master,Together,78093.0,0,0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,77,0,1105,16,0,3839,78093.0,0.01414961456706021,0,65.0
3503,1950,Graduation,Divorced,82460.0,0,0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,74,0,974,14,0,3848,82460.0,0.011811644292453401,0,64.93333333333334
5223,1966,Master,Together,45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,58,1,66,6,0,3706,22951.5,0.0014377831997211571,1,9.428571428571429
4608,1987,Graduation,Divorced,81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,37,0,778,26,0,3763,81361.0,0.009562203485656695,0,28.814814814814813
1626,1973,PhD,Divorced,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,51,2,49,4,1,3680,11953.333333333334,0.0013663868826859261,1,9.8
4764,1952,Master,Together,40442.0,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,1,72,2,169,8,0,4318,13480.666666666666,0.004178720668595307,1,18.77777777777778
2471,1965,Graduation,Married,61482.0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,59,0,299,11,0,3641,61482.0,0.004863132898524795,0,24.916666666666668
5892,1980,Graduation,Married,34968.0,1,0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,44,1,221,10,0,4084,17484.0,0.006319883325230919,1,20.09090909090909
2612,1987,Graduation,Married,75794.0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,37,0,1682,24,1,3826,75794.0,0.022191437429909623,0,67.28
4971,1962,PhD,Together,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,62,1,155,8,0,4209,15748.5,0.004920947361737253,1,17.22222222222222
5185,1955,Graduation,Married,74268.0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,69,0,892,12,0,4139,74268.0,0.012010394646487767,0,68.61538461538461
10069,1988,Basic,Together,13724.0,1,0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0,36,1,58,4,1,4306,6862.0,0.004225865209471767,1,11.6
2262,1965,Master,Together,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,59,1,311,12,0,3946,22571.5,0.006889066099592415,1,23.923076923076923
1131,1967,PhD,Single,52569.0,0,1,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,57,1,95,6,0,3724,26284.5,0.0018071143237587978,1,13.571428571428571
1041,1973,PhD,Single,48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1,51,1,424,14,0,4258,24216.0,0.008754361695538166,1,28.266666666666666
24,1960,Master,Together,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,64,2,47,7,0,3773,5714.666666666667,0.0027413240011665207,1,5.875
3409,1984,Graduation,Single,36108.0,1,0,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,40,1,339,12,1,3896,18054.0,0.009388241158713895,1,26.076923076923077
7022,1971,Graduation,Married,76445.0,1,0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0,53,1,1410,20,0,4278,38222.5,0.018444392119927794,1,67.14285714285714
7943,1975,PhD,Married,36663.0,1,0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,49,1,35,5,0,3704,18331.5,0.0009546148810822605,1,5.833333333333333
5272,1965,Master,Married,53843.0,0,1,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,59,1,562,16,0,4006,26921.5,0.01043756035955724,1,33.05882352941177
5453,1956,Master,Married,90226.0,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,68,0,2352,23,1,4280,90226.0,0.026067585090937304,0,98.0
2565,1955,Master,Divorced,70638.0,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,69,0,1334,19,1,4032,70638.0,0.01888475204915132,0,66.7
800,1960,Graduation,Together,44512.0,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,64,2,32,4,0,3942,14837.333333333334,0.0007188911104621122,1,6.4
11092,1961,Graduation,Married,27116.0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,63,2,41,5,0,3758,9038.666666666666,0.001511966662978943,1,6.833333333333333
5062,1963,PhD,Married,54072.0,1,1,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,61,2,39,4,0,3976,18024.0,0.0007212472028553992,1,7.8
8969,1977,Graduation,Married,71855.0,0,1,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,47,1,1141,21,0,4168,35927.5,0.015878980182587397,1,51.86363636363637
4656,1990,2n Cycle,Single,51250.0,1,0,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,34,1,710,19,1,4095,25625.0,0.013853388226571188,1,35.5
4480,1973,Master,Married,60432.0,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,51,1,401,14,0,3751,30216.0,0.006635447520394486,1,26.733333333333334
9971,1964,PhD,Married,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,60,1,506,16,0,3718,32763.0,0.007722007722007722,1,29.764705882352942
6729,1988,Graduation,Single,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,36,0,1538,20,0,4327,68655.0,0.022401538103006293,0,73.23809523809524
1773,1978,2n Cycle,Married,12393.0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,46,0,57,5,0,4211,12393.0,0.004598999515894788,0,9.5
9242,1990,Graduation,Single,64509.0,0,0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1,34,0,1722,18,1,3955,64509.0,0.026693535885909163,0,90.63157894736842
1764,1975,Graduation,Single,33955.0,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,49,1,270,11,0,3963,16977.5,0.007951466603840263,1,22.5
6215,1977,Graduation,Married,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,1,47,2,31,4,0,3821,10451.0,0.0009887095745359444,1,6.2
10099,1984,Graduation,Married,55434.0,1,0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,40,1,882,21,0,3906,27717.0,0.01591052584107513,1,40.09090909090909
5423,1983,Graduation,Together,28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,41,1,16,3,0,3884,14179.5,0.0005641748942172073,1,4.0
940,1987,Graduation,Single,57100.0,1,0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,37,1,311,12,0,3681,28550.0,0.005446489553598011,1,23.923076923076923
3011,1965,Graduation,Married,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,59,1,227,10,0,3792,34569.5,0.003283193520393405,1,20.636363636363637
3298,1956,Master,Married,52973.0,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,68,1,1152,24,0,4237,26486.5,0.021746517159361198,1,46.08
8286,1965,PhD,Together,51717.0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,59,1,122,7,1,3952,25858.5,0.0023589465949959395,1,15.25
9668,1971,Graduation,Married,18793.0,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,53,1,77,6,0,4172,9396.5,0.0040970522507183145,1,11.0
5120,1982,2n Cycle,Together,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,42,0,1289,18,0,4281,66664.0,0.019335483387084677,0,67.84210526315789
6097,1959,Graduation,Single,50664.0,1,1,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,65,2,561,15,0,4168,16888.0,0.011072732655679464,1,35.0625
7019,1963,Graduation,Together,54414.0,1,1,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,61,2,211,9,0,4161,18138.0,0.0038776072774051274,1,21.1
7408,1952,PhD,Married,54549.0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,72,1,233,10,0,3757,27274.5,0.004271310724106325,1,21.181818181818183
8041,1971,PhD,Widow,47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,53,1,1092,15,0,4298,23555.5,0.023178807947019868,1,68.25
252,1963,PhD,Divorced,41003.0,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,61,0,601,16,0,4108,41003.0,0.014657106623744025,0,35.35294117647059
9986,1982,Graduation,Together,19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1,42,1,54,7,0,3766,9722.0,0.0027770635124710723,1,6.75
3276,1976,2n Cycle,Together,36301.0,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,48,1,78,6,0,3886,18150.5,0.002148641948102033,1,11.142857142857142
3859,1947,PhD,Together,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,77,1,1095,25,0,3941,36529.5,0.01498768135778812,1,42.11538461538461
3570,1969,PhD,Together,42731.0,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,55,1,244,10,0,3890,21365.5,0.005710006552466535,1,22.181818181818183
3783,1959,PhD,Married,52854.0,1,1,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,65,2,116,7,0,3736,17618.0,0.002194683568252767,1,14.5
10207,1978,Graduation,Together,22775.0,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,46,1,15,3,0,4014,11387.5,0.0006585879873551106,1,3.75
10906,1948,PhD,Together,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,76,2,425,14,0,3903,15560.333333333334,0.009104151493080845,1,28.333333333333332
3427,1955,PhD,Married,59821.0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,69,1,734,20,0,4082,29910.5,0.01226973354284377,1,34.95238095238095
5209,1954,Graduation,Divorced,50002.0,0,1,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,70,1,638,17,0,4016,25001.0,0.012759234445933245,1,35.44444444444444
10711,1945,Graduation,Married,69755.0,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,79,0,894,21,0,3909,69755.0,0.012816101840701874,0,40.63636363636363
10785,1969,Graduation,Married,44078.0,1,1,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,55,2,41,5,0,3649,14692.666666666666,0.0009301481431066948,1,6.833333333333333
2814,1976,Master,Together,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,48,1,31,4,0,4006,15280.0,0.0010143647131965576,1,6.2
6866,1969,Master,Together,35924.0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,55,2,34,4,0,3737,11974.666666666666,0.0009464161447459987,1,6.8
1665,1964,PhD,Divorced,64140.0,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,60,2,1750,13,3,3918,21380.0,0.02728364072901888,1,125.0
6575,1981,Graduation,Together,56386.0,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,43,2,612,17,0,4249,18795.333333333332,0.010853565538155958,1,34.0
3829,1979,Basic,Together,24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,45,1,29,4,0,3840,12297.0,0.0011791014433828013,1,5.8
3091,1981,2n Cycle,Together,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,43,1,823,20,0,3697,37887.0,0.010861101946552293,1,39.19047619047619
10141,1960,Master,Divorced,39228.0,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,64,0,20,3,0,4054,39228.0,0.0005098269137627776,0,5.0
5177,1974,Master,Married,58494.0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,50,1,396,14,0,3838,29247.0,0.006769809385417557,1,26.4
7005,1981,Graduation,Single,58684.0,0,0,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,43,0,813,20,1,3652,58684.0,0.013853625287552185,0,38.714285714285715
6409,1967,Graduation,Divorced,57136.0,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,57,0,1179,19,0,4046,57136.0,0.020634615048042423,0,58.95
7485,1950,PhD,Widow,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,74,2,138,7,0,3692,18850.333333333332,0.002440231998868298,1,17.25
8079,1982,Graduation,Married,22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,42,1,55,6,0,3762,11224.0,0.0024499977727292974,1,7.857142857142857
8395,1961,Graduation,Single,82014.0,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,63,0,1511,21,0,4317,82014.0,0.0184234591233311,0,68.68181818181819
10352,1963,Graduation,Widow,34213.0,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,61,2,117,6,0,4299,11404.333333333334,0.003419652773718361,1,16.714285714285715
4931,1977,Graduation,Together,157146.0,0,0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,47,0,1730,28,0,4065,157146.0,0.011008800677073058,0,59.6551724137931
13,1947,PhD,Widow,25358.0,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,77,1,32,4,0,3981,12679.0,0.0012618794116487243,1,6.4
1834,1978,Master,Single,35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,46,1,67,5,0,3752,17772.0,0.0018849345899563932,1,11.166666666666666
2285,1954,Master,Together,36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,70,1,335,12,0,4036,18317.0,0.009144260952640917,1,25.76923076923077
2295,1954,PhD,Married,62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,70,1,825,21,0,3786,31335.0,0.013163983341577444,1,37.5
1378,1972,2n Cycle,Together,50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,52,1,694,17,0,3979,25167.0,0.013787622926393166,1,38.55555555555556
2781,1981,Graduation,Single,72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,43,0,1792,16,2,3645,72066.0,0.024865749927151123,0,105.41176470588235
1165,1958,PhD,Single,50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,66,2,496,15,0,4062,16909.666666666668,0.0097772521190617,1,31.0
1404,1968,Graduation,Together,34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,56,2,231,9,0,4049,11638.666666666666,0.006615688633044076,1,23.1
6457,1976,Graduation,Divorced,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,48,1,902,22,0,3670,32446.0,0.013899804293221149,1,39.21739130434783
2639,1966,Graduation,Single,43602.0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,58,2,68,6,0,3809,14534.0,0.0015595257207072907,1,9.714285714285714
8299,1989,PhD,Single,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,35,0,71,5,0,3930,33996.0,0.0020884195664323322,0,11.833333333333334
6437,1985,2n Cycle,Single,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,39,1,76,5,0,4014,20736.5,0.0018324733568018518,1,12.666666666666666
6912,1967,PhD,Married,63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,57,2,772,21,0,3952,21082.0,0.01220611254288741,1,35.09090909090909
7327,1959,PhD,Married,36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,65,2,47,6,0,3821,12244.0,0.001279503443769907,1,6.714285714285714
5299,1970,PhD,Married,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,54,1,1586,23,0,3861,34542.0,0.022957226604907,1,66.08333333333333
4127,1967,PhD,Married,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,57,1,1529,32,1,4131,38883.0,0.019661295922434967,1,46.333333333333336
8143,1985,PhD,Single,37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,39,0,265,11,2,3973,37929.0,0.0069865541787503295,0,22.083333333333332
1964,1951,Graduation,Together,86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,73,0,1603,17,0,3936,86610.0,0.01850804170370969,0,89.05555555555556
3690,1986,Master,Married,80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,38,0,2091,21,1,4173,80141.0,0.02609118814104964,0,95.04545454545455
3433,1955,2n Cycle,Married,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,69,0,981,20,1,4030,72635.0,0.013505699653064597,0,46.714285714285715
3389,1970,Graduation,Married,69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,54,1,1533,30,0,4223,34508.0,0.022211918802613848,1,49.45161290322581
4712,1991,2n Cycle,Together,20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,33,0,82,6,0,4217,20193.0,0.004060612062989006,0,11.714285714285714
1170,1975,Graduation,Married,27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,49,1,244,10,0,4100,13786.5,0.008848915645172989,1,22.181818181818183
6347,1979,Basic,Single,15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,45,1,36,4,0,4006,7931.0,0.002269432011599319,1,7.2
4065,1976,PhD,Married,49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,48,1,404,14,0,4141,24772.0,0.008154203249571097,1,26.933333333333334
8230,1980,Graduation,Married,33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,44,1,71,5,0,3796,16614.0,0.0021366878329170304,1,11.833333333333334
1215,1978,Graduation,Together,70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,46,0,1572,22,1,3903,70440.0,0.022316548600956828,0,68.34782608695652
5939,1971,Graduation,Together,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,53,2,122,7,0,3802,12744.0,0.0031909606884105352,1,15.25
2156,1955,PhD,Married,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,69,2,41,6,0,4242,7518.0,0.0018177787630237199,1,5.857142857142857
7788,1983,PhD,Married,23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,41,1,10,3,0,3664,11768.0,0.0004248629816884055,1,2.5
10323,1952,Graduation,Married,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,72,1,304,11,0,3886,24706.5,0.006152102642975675,1,25.333333333333332
7947,1969,Graduation,Married,42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,55,2,37,4,0,3735,14077.0,0.0008761129001704868,1,7.4
1891,1980,Master,Divorced,78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,44,0,1754,15,0,4329,78789.0,0.022261708338621653,0,109.625
2570,1968,Graduation,Together,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,56,1,815,21,2,3980,28267.0,0.014415848589369416,1,37.04545454545455
9256,1971,Graduation,Single,58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,53,1,1001,23,0,4180,29175.0,0.017154804544909256,1,41.708333333333336
295,1989,Graduation,Single,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,35,0,1157,21,0,3984,81217.0,0.014245610578935704,0,52.59090909090909
7397,1951,Graduation,Single,49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,73,1,688,18,0,3984,24545.0,0.014014788861502108,1,36.21052631578947
6349,1987,Master,Divorced,61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,37,0,1319,18,0,3997,61787.0,0.02134718715608209,0,69.42105263157895
10790,1985,PhD,Married,18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,39,1,21,3,0,4134,9084.5,0.0011557512383048982,1,5.25
10398,1981,2n Cycle,Single,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,43,1,31,3,0,4310,12168.0,0.0012737806631877388,1,7.75
2431,1990,Graduation,Married,18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,34,0,67,5,0,4184,18222.0,0.003676672337156341,0,11.166666666666666
550,1952,Graduation,Divorced,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,72,1,708,19,0,4041,31167.5,0.011357802874743327,1,35.4
1890,1971,2n Cycle,Together,42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,53,2,25,3,0,4287,14011.0,0.000594756625588809,1,6.25
10742,1983,PhD,Married,86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,41,0,746,11,1,4126,86580.0,0.008616209098994005,0,62.166666666666664
10356,1957,PhD,Divorced,41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,67,2,32,4,0,4284,13812.333333333334,0.0007722380423765626,1,6.4
4676,1951,Master,Widow,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,73,2,1695,23,0,3755,24568.333333333332,0.022996770954874773,1,70.625
8852,1976,Graduation,Married,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,48,1,1080,23,0,4306,30532.0,0.017686072218128224,1,45.0
3565,1955,Master,Married,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,69,2,72,6,0,3730,12817.333333333334,0.0018724156762801342,1,10.285714285714286
5294,1989,Graduation,Single,18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,35,1,57,7,0,3860,9179.0,0.0031047442671169453,1,7.125
1958,1973,PhD,Together,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,51,1,660,19,0,3739,27506.0,0.011997164306618435,1,33.0
7349,1973,Basic,Together,9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,51,1,103,7,0,4274,4861.0,0.010593438239226576,1,12.875
8799,1984,PhD,Married,38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,40,1,153,8,0,3918,19087.5,0.004007753562447611,1,17.0
1351,1956,Master,Together,58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,68,1,1220,28,1,4286,29328.0,0.020798881633905586,1,42.06896551724138
1045,1965,Graduation,Together,52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,59,1,279,11,0,4321,26058.5,0.005353236885528992,1,23.25
7732,1978,Graduation,Married,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,46,1,745,19,0,3817,32406.5,0.01149443021569414,1,37.25
8070,1973,PhD,Married,54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,51,1,264,11,0,3759,27111.0,0.004868782619921436,1,22.0
477,1986,Graduation,Married,83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,38,0,2157,21,4,3651,83512.0,0.025828314154682504,0,98.04545454545455
7832,1959,Master,Married,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,65,1,1526,22,3,3944,38760.0,0.0196849885837386,1,66.34782608695652
2202,1978,Graduation,Together,41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,46,1,69,5,0,4085,20577.0,0.0016765885068642935,1,11.5
7396,1966,Graduation,Married,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,58,0,1597,25,1,4235,80398.0,0.019863431137203198,0,61.42307692307692
4055,1992,Basic,Single,18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,32,1,64,6,0,3670,9373.0,0.0034138795540619832,1,9.142857142857142
